,u,i,ts,label,idx
10953,78,260,51577200.0,-1.0,10954
10954,2961,18,51577200.0,-1.0,10955
10955,1276,317,51577200.0,-1.0,10956
10956,166,55,51663600.0,-1.0,10957
10957,71,1233,51663600.0,-1.0,10958
10958,24,562,51663600.0,-1.0,10959
10959,55,166,51663600.0,-1.0,10960
10960,2959,260,51663600.0,-1.0,10961
10961,1,1742,51663600.0,-1.0,10962
10962,1742,1,51663600.0,-1.0,10963
10963,2,189,51663600.0,-1.0,10964
10964,562,24,51663600.0,-1.0,10965
10965,26,33,51663600.0,-1.0,10966
10966,1233,71,51663600.0,-1.0,10967
10967,10,103,51750000.0,-1.0,10968
10968,693,553,51750000.0,-1.0,10969
10969,97,85,51750000.0,-1.0,10970
10970,7,3683,51750000.0,-1.0,10971
10971,553,693,51750000.0,-1.0,10972
10972,103,10,51750000.0,-1.0,10973
10973,265,8,51750000.0,-1.0,10974
10974,85,97,51750000.0,-1.0,10975
10975,52,306,51750000.0,-1.0,10976
10976,306,52,51750000.0,-1.0,10977
10977,1,260,51836400.0,-1.0,10978
10978,107,85,51836400.0,-1.0,10979
10979,177,85,51836400.0,-1.0,10980
10980,107,513,51836400.0,-1.0,10981
10981,85,107,51836400.0,-1.0,10982
10982,70,190,51836400.0,-1.0,10983
10983,260,746,51836400.0,-1.0,10984
10984,177,2963,51836400.0,-1.0,10985
10985,941,10,51836400.0,-1.0,10986
10986,26,52,51836400.0,-1.0,10987
10987,2963,177,51836400.0,-1.0,10988
10988,746,260,51922800.0,-1.0,10989
10989,411,75,51922800.0,-1.0,10990
10990,2,3762,51922800.0,-1.0,10991
10991,1,330,51922800.0,-1.0,10992
10992,85,3767,51922800.0,-1.0,10993
10993,75,13,51922800.0,-1.0,10994
10994,157,166,51922800.0,-1.0,10995
10995,75,411,51922800.0,-1.0,10996
10996,800,35,51922800.0,-1.0,10997
10997,85,67,51922800.0,-1.0,10998
10998,67,85,51922800.0,-1.0,10999
10999,177,1304,51922800.0,-1.0,11000
11000,166,157,51922800.0,-1.0,11001
11001,52,20,51922800.0,-1.0,11002
11002,316,693,51922800.0,-1.0,11003
11003,20,52,51922800.0,-1.0,11004
11004,13,75,51922800.0,-1.0,11005
11005,491,85,52009200.0,-1.0,11006
11006,122,11,52009200.0,-1.0,11007
11007,390,83,52009200.0,-1.0,11008
11008,1330,189,52009200.0,-1.0,11009
11009,52,961,52009200.0,-1.0,11010
11010,613,8,52009200.0,-1.0,11011
11011,51,107,52009200.0,-1.0,11012
11012,78,161,52009200.0,-1.0,11013
11013,107,51,52009200.0,-1.0,11014
11014,80,60,52009200.0,-1.0,11015
11015,553,1321,52009200.0,-1.0,11016
11016,10,454,52009200.0,-1.0,11017
11017,166,552,52009200.0,-1.0,11018
11018,52,8,52009200.0,-1.0,11019
11019,52,487,52009200.0,-1.0,11020
11020,411,306,52009200.0,-1.0,11021
11021,78,1137,52009200.0,-1.0,11022
11022,107,1777,52009200.0,-1.0,11023
11023,80,260,52009200.0,-1.0,11024
11024,306,411,52009200.0,-1.0,11025
11025,1921,80,52009200.0,-1.0,11026
11026,1298,189,52009200.0,-1.0,11027
11027,304,548,52009200.0,-1.0,11028
11028,260,80,52009200.0,-1.0,11029
11029,3782,1158,52009200.0,-1.0,11030
11030,487,52,52009200.0,-1.0,11031
11031,161,78,52009200.0,-1.0,11032
11032,1137,78,52009200.0,-1.0,11033
11033,189,1298,52009200.0,-1.0,11034
11034,454,10,52009200.0,-1.0,11035
11035,1039,3782,52009200.0,-1.0,11036
11036,189,1330,52009200.0,-1.0,11037
11037,1777,107,52009200.0,-1.0,11038
11038,347,22,52095600.0,-1.0,11039
11039,10,75,52095600.0,-1.0,11040
11040,956,7,52095600.0,-1.0,11041
11041,350,133,52095600.0,-1.0,11042
11042,804,85,52095600.0,-1.0,11043
11043,150,22,52095600.0,-1.0,11044
11044,804,26,52095600.0,-1.0,11045
11045,47,7,52095600.0,-1.0,11046
11046,3741,190,52095600.0,-1.0,11047
11047,177,100,52095600.0,-1.0,11048
11048,75,10,52095600.0,-1.0,11049
11049,518,517,52095600.0,-1.0,11050
11050,693,316,52095600.0,-1.0,11051
11051,350,1740,52095600.0,-1.0,11052
11052,1039,142,52095600.0,-1.0,11053
11053,85,804,52095600.0,-1.0,11054
11054,350,1941,52095600.0,-1.0,11055
11055,1020,804,52095600.0,-1.0,11056
11056,22,330,52095600.0,-1.0,11057
11057,804,1020,52095600.0,-1.0,11058
11058,22,347,52095600.0,-1.0,11059
11059,26,804,52095600.0,-1.0,11060
11060,1511,78,52095600.0,-1.0,11061
11061,78,1511,52095600.0,-1.0,11062
11062,85,491,52095600.0,-1.0,11063
11063,7,47,52095600.0,-1.0,11064
11064,1,474,52095600.0,-1.0,11065
11065,142,1039,52095600.0,-1.0,11066
11066,350,1022,52095600.0,-1.0,11067
11067,47,9,52182000.0,-1.0,11068
11068,78,487,52182000.0,-1.0,11069
11069,8,961,52182000.0,-1.0,11070
11070,1772,10,52182000.0,-1.0,11071
11071,487,78,52182000.0,-1.0,11072
11072,553,166,52182000.0,-1.0,11073
11073,159,9,52182000.0,-1.0,11074
11074,491,443,52182000.0,-1.0,11075
11075,166,135,52182000.0,-1.0,11076
11076,166,83,52182000.0,-1.0,11077
11077,166,347,52182000.0,-1.0,11078
11078,11,9,52182000.0,-1.0,11079
11079,961,8,52182000.0,-1.0,11080
11080,47,2,52182000.0,-1.0,11081
11081,10,1772,52182000.0,-1.0,11082
11082,2962,1,52182000.0,-1.0,11083
11083,521,8,52182000.0,-1.0,11084
11084,166,553,52182000.0,-1.0,11085
11085,553,176,52182000.0,-1.0,11086
11086,83,166,52182000.0,-1.0,11087
11087,1,2962,52182000.0,-1.0,11088
11088,135,166,52182000.0,-1.0,11089
11089,347,10,52268400.0,-1.0,11090
11090,42,83,52268400.0,-1.0,11091
11091,10,347,52268400.0,-1.0,11092
11092,107,348,52268400.0,-1.0,11093
11093,21,1152,52268400.0,-1.0,11094
11094,553,2231,52268400.0,-1.0,11095
11095,9,443,52268400.0,-1.0,11096
11096,177,2946,52268400.0,-1.0,11097
11097,347,166,52268400.0,-1.0,11098
11098,83,42,52268400.0,-1.0,11099
11099,1777,427,52268400.0,-1.0,11100
11100,2231,553,52268400.0,-1.0,11101
11101,60,35,52268400.0,-1.0,11102
11102,304,392,52268400.0,-1.0,11103
11103,304,11,52268400.0,-1.0,11104
11104,348,107,52268400.0,-1.0,11105
11105,83,11,52268400.0,-1.0,11106
11106,1152,21,52268400.0,-1.0,11107
11107,80,1504,52268400.0,-1.0,11108
11108,3465,522,52268400.0,-1.0,11109
11109,522,3465,52268400.0,-1.0,11110
11110,427,1777,52268400.0,-1.0,11111
11111,188,1762,52268400.0,-1.0,11112
11112,11,304,52268400.0,-1.0,11113
11113,2208,35,52268400.0,-1.0,11114
11114,740,176,52354800.0,-1.0,11115
11115,177,166,52354800.0,-1.0,11116
11116,159,17,52354800.0,-1.0,11117
11117,10,190,52354800.0,-1.0,11118
11118,11,694,52354800.0,-1.0,11119
11119,166,1777,52354800.0,-1.0,11120
11120,22,150,52354800.0,-1.0,11121
11121,190,10,52354800.0,-1.0,11122
11122,9,159,52354800.0,-1.0,11123
11123,1233,35,52354800.0,-1.0,11124
11124,78,1758,52354800.0,-1.0,11125
11125,14,63,52354800.0,-1.0,11126
11126,1777,166,52354800.0,-1.0,11127
11127,26,216,52354800.0,-1.0,11128
11128,1758,78,52354800.0,-1.0,11129
11129,552,166,52354800.0,-1.0,11130
11130,741,277,52441200.0,-1.0,11131
11131,17,159,52441200.0,-1.0,11132
11132,329,166,52441200.0,-1.0,11133
11133,277,741,52441200.0,-1.0,11134
11134,1946,26,52441200.0,-1.0,11135
11135,166,329,52441200.0,-1.0,11136
11136,1946,55,52441200.0,-1.0,11137
11137,801,350,52441200.0,-1.0,11138
11138,350,801,52441200.0,-1.0,11139
11139,55,1946,52441200.0,-1.0,11140
11140,97,31,52441200.0,-1.0,11141
11141,22,166,52527600.0,-1.0,11142
11142,489,4,52527600.0,-1.0,11143
11143,4,489,52527600.0,-1.0,11144
11144,740,277,52527600.0,-1.0,11145
11145,491,304,52527600.0,-1.0,11146
11146,88,3583,52527600.0,-1.0,11147
11147,26,145,52527600.0,-1.0,11148
11148,11,78,52527600.0,-1.0,11149
11149,807,145,52527600.0,-1.0,11150
11150,553,33,52527600.0,-1.0,11151
11151,26,166,52527600.0,-1.0,11152
11152,277,740,52527600.0,-1.0,11153
11153,17,807,52527600.0,-1.0,11154
11154,166,3767,52527600.0,-1.0,11155
11155,807,17,52527600.0,-1.0,11156
11156,384,80,52614000.0,-1.0,11157
11157,201,32,52614000.0,-1.0,11158
11158,52,32,52614000.0,-1.0,11159
11159,32,52,52614000.0,-1.0,11160
11160,33,553,52614000.0,-1.0,11161
11161,43,1734,52614000.0,-1.0,11162
11162,954,35,52614000.0,-1.0,11163
11163,362,7,52614000.0,-1.0,11164
11164,623,260,52614000.0,-1.0,11165
11165,21,552,52614000.0,-1.0,11166
11166,801,2230,52614000.0,-1.0,11167
11167,522,171,52614000.0,-1.0,11168
11168,1038,3465,52614000.0,-1.0,11169
11169,189,306,52614000.0,-1.0,11170
11170,166,390,52614000.0,-1.0,11171
11171,166,2965,52614000.0,-1.0,11172
11172,32,201,52614000.0,-1.0,11173
11173,390,166,52614000.0,-1.0,11174
11174,954,360,52614000.0,-1.0,11175
11175,10,52,52614000.0,-1.0,11176
11176,2965,166,52614000.0,-1.0,11177
11177,1734,43,52614000.0,-1.0,11178
11178,171,522,52614000.0,-1.0,11179
11179,90,43,52614000.0,-1.0,11180
11180,260,623,52614000.0,-1.0,11181
11181,306,189,52614000.0,-1.0,11182
11182,80,384,52614000.0,-1.0,11183
11183,7,362,52614000.0,-1.0,11184
11184,371,32,52700400.0,-1.0,11185
11185,83,7,52700400.0,-1.0,11186
11186,8,801,52700400.0,-1.0,11187
11187,11,488,52700400.0,-1.0,11188
11188,801,8,52700400.0,-1.0,11189
11189,2230,801,52700400.0,-1.0,11190
11190,7,83,52700400.0,-1.0,11191
11191,190,392,52700400.0,-1.0,11192
11192,11,491,52700400.0,-1.0,11193
11193,52,10,52700400.0,-1.0,11194
11194,32,371,52700400.0,-1.0,11195
11195,37,166,52700400.0,-1.0,11196
11196,8,521,52700400.0,-1.0,11197
11197,693,41,52700400.0,-1.0,11198
11198,392,190,52700400.0,-1.0,11199
11199,166,37,52700400.0,-1.0,11200
11200,488,11,52700400.0,-1.0,11201
11201,42,693,52700400.0,-1.0,11202
11202,2218,956,52786800.0,-1.0,11203
11203,264,21,52786800.0,-1.0,11204
11204,60,25,52786800.0,-1.0,11205
11205,110,369,52786800.0,-1.0,11206
11206,2852,362,52786800.0,-1.0,11207
11207,348,277,52786800.0,-1.0,11208
11208,21,956,52786800.0,-1.0,11209
11209,21,3465,52786800.0,-1.0,11210
11210,362,2852,52786800.0,-1.0,11211
11211,21,264,52786800.0,-1.0,11212
11212,3782,63,52786800.0,-1.0,11213
11213,956,2218,52786800.0,-1.0,11214
11214,277,348,52786800.0,-1.0,11215
11215,302,176,52786800.0,-1.0,11216
11216,302,60,52786800.0,-1.0,11217
11217,3767,8,52873200.0,-1.0,11218
11218,43,370,52873200.0,-1.0,11219
11219,43,122,52873200.0,-1.0,11220
11220,21,277,52873200.0,-1.0,11221
11221,2231,3744,52873200.0,-1.0,11222
11222,452,693,52873200.0,-1.0,11223
11223,11,25,52873200.0,-1.0,11224
11224,25,11,52873200.0,-1.0,11225
11225,277,21,52873200.0,-1.0,11226
11226,122,43,52873200.0,-1.0,11227
11227,3732,1769,52873200.0,-1.0,11228
11228,4,521,52873200.0,-1.0,11229
11229,154,33,52959600.0,-1.0,11230
11230,43,487,52959600.0,-1.0,11231
11231,8,487,52959600.0,-1.0,11232
11232,348,694,52959600.0,-1.0,11233
11233,839,491,52959600.0,-1.0,11234
11234,266,75,52959600.0,-1.0,11235
11235,43,694,52959600.0,-1.0,11236
11236,52,25,52959600.0,-1.0,11237
11237,11,593,52959600.0,-1.0,11238
11238,550,41,52959600.0,-1.0,11239
11239,3767,117,52959600.0,-1.0,11240
11240,491,488,52959600.0,-1.0,11241
11241,154,593,52959600.0,-1.0,11242
11242,411,41,52959600.0,-1.0,11243
11243,21,348,52959600.0,-1.0,11244
11244,488,491,52959600.0,-1.0,11245
11245,487,8,52959600.0,-1.0,11246
11246,593,11,52959600.0,-1.0,11247
11247,117,3767,52959600.0,-1.0,11248
11248,491,35,52959600.0,-1.0,11249
11249,491,839,52959600.0,-1.0,11250
11250,184,747,52959600.0,-1.0,11251
11251,1649,2964,52959600.0,-1.0,11252
11252,20,489,52959600.0,-1.0,11253
11253,635,593,52959600.0,-1.0,11254
11254,25,593,52959600.0,-1.0,11255
11255,593,635,52959600.0,-1.0,11256
11256,69,798,52959600.0,-1.0,11257
11257,593,264,52959600.0,-1.0,11258
11258,260,18,52959600.0,-1.0,11259
11259,694,43,52959600.0,-1.0,11260
11260,33,154,52959600.0,-1.0,11261
11261,264,593,52959600.0,-1.0,11262
11262,593,154,52959600.0,-1.0,11263
11263,694,348,52959600.0,-1.0,11264
11264,7,21,53046000.0,-1.0,11265
11265,176,2231,53046000.0,-1.0,11266
11266,8,266,53046000.0,-1.0,11267
11267,47,41,53046000.0,-1.0,11268
11268,350,113,53046000.0,-1.0,11269
11269,2966,1,53046000.0,-1.0,11270
11270,145,30,53046000.0,-1.0,11271
11271,21,2759,53046000.0,-1.0,11272
11272,43,587,53046000.0,-1.0,11273
11273,21,7,53046000.0,-1.0,11274
11274,8,166,53046000.0,-1.0,11275
11275,1,2966,53046000.0,-1.0,11276
11276,1134,3579,53046000.0,-1.0,11277
11277,176,17,53046000.0,-1.0,11278
11278,4,31,53046000.0,-1.0,11279
11279,285,593,53046000.0,-1.0,11280
11280,78,550,53046000.0,-1.0,11281
11281,592,184,53046000.0,-1.0,11282
11282,1039,491,53046000.0,-1.0,11283
11283,2759,21,53046000.0,-1.0,11284
11284,550,78,53046000.0,-1.0,11285
11285,113,350,53046000.0,-1.0,11286
11286,266,8,53046000.0,-1.0,11287
11287,166,8,53046000.0,-1.0,11288
11288,184,592,53046000.0,-1.0,11289
11289,1134,3741,53046000.0,-1.0,11290
11290,491,1039,53046000.0,-1.0,11291
11291,190,550,53046000.0,-1.0,11292
11292,295,1152,53132400.0,-1.0,11293
11293,83,277,53132400.0,-1.0,11294
11294,388,491,53132400.0,-1.0,11295
11295,213,218,53132400.0,-1.0,11296
11296,43,156,53132400.0,-1.0,11297
11297,18,260,53132400.0,-1.0,11298
11298,218,213,53132400.0,-1.0,11299
11299,18,954,53132400.0,-1.0,11300
11300,1152,295,53132400.0,-1.0,11301
11301,277,83,53132400.0,-1.0,11302
11302,491,388,53132400.0,-1.0,11303
11303,954,18,53132400.0,-1.0,11304
11304,452,41,53132400.0,-1.0,11305
11305,43,106,53132400.0,-1.0,11306
11306,106,43,53132400.0,-1.0,11307
11307,388,184,53132400.0,-1.0,11308
11308,156,43,53132400.0,-1.0,11309
11309,2230,1161,53218800.0,-1.0,11310
11310,78,739,53218800.0,-1.0,11311
11311,78,319,53218800.0,-1.0,11312
11312,803,695,53218800.0,-1.0,11313
11313,71,1331,53218800.0,-1.0,11314
11314,25,37,53218800.0,-1.0,11315
11315,37,25,53218800.0,-1.0,11316
11316,78,47,53218800.0,-1.0,11317
11317,747,529,53218800.0,-1.0,11318
11318,739,78,53218800.0,-1.0,11319
11319,319,78,53218800.0,-1.0,11320
11320,21,62,53218800.0,-1.0,11321
11321,38,2232,53218800.0,-1.0,11322
11322,47,78,53218800.0,-1.0,11323
11323,32,103,53218800.0,-1.0,11324
11324,2202,311,53218800.0,-1.0,11325
11325,529,747,53218800.0,-1.0,11326
11326,1762,593,53218800.0,-1.0,11327
11327,695,803,53218800.0,-1.0,11328
11328,1506,32,53218800.0,-1.0,11329
11329,32,1506,53218800.0,-1.0,11330
11330,693,694,53218800.0,-1.0,11331
11331,1161,2230,53218800.0,-1.0,11332
11332,218,803,53218800.0,-1.0,11333
11333,103,32,53218800.0,-1.0,11334
11334,694,693,53218800.0,-1.0,11335
11335,80,747,53218800.0,-1.0,11336
11336,803,218,53218800.0,-1.0,11337
11337,218,151,53218800.0,-1.0,11338
11338,51,295,53218800.0,-1.0,11339
11339,295,51,53218800.0,-1.0,11340
11340,693,452,53218800.0,-1.0,11341
11341,166,412,53218800.0,-1.0,11342
11342,489,177,53305200.0,-1.0,11343
11343,356,743,53305200.0,-1.0,11344
11344,253,83,53305200.0,-1.0,11345
11345,83,253,53305200.0,-1.0,11346
11346,43,25,53305200.0,-1.0,11347
11347,743,356,53305200.0,-1.0,11348
11348,623,78,53305200.0,-1.0,11349
11349,1,747,53305200.0,-1.0,11350
11350,1331,71,53305200.0,-1.0,11351
11351,1161,392,53305200.0,-1.0,11352
11352,21,78,53305200.0,-1.0,11353
11353,428,204,53305200.0,-1.0,11354
11354,1783,739,53305200.0,-1.0,11355
11355,4,1038,53305200.0,-1.0,11356
11356,1161,588,53305200.0,-1.0,11357
11357,177,489,53305200.0,-1.0,11358
11358,1783,43,53305200.0,-1.0,11359
11359,1322,1783,53305200.0,-1.0,11360
11360,490,177,53305200.0,-1.0,11361
11361,689,452,53305200.0,-1.0,11362
11362,1160,689,53305200.0,-1.0,11363
11363,689,1160,53305200.0,-1.0,11364
11364,78,623,53305200.0,-1.0,11365
11365,410,633,53305200.0,-1.0,11366
11366,747,1,53305200.0,-1.0,11367
11367,24,62,53305200.0,-1.0,11368
11368,177,490,53305200.0,-1.0,11369
11369,1783,1322,53305200.0,-1.0,11370
11370,452,689,53305200.0,-1.0,11371
11371,392,1161,53305200.0,-1.0,11372
11372,8,205,53305200.0,-1.0,11373
11373,62,24,53305200.0,-1.0,11374
11374,43,1783,53305200.0,-1.0,11375
11375,25,43,53305200.0,-1.0,11376
11376,78,21,53305200.0,-1.0,11377
11377,739,1331,53305200.0,-1.0,11378
11378,739,1783,53305200.0,-1.0,11379
11379,204,428,53305200.0,-1.0,11380
11380,491,2233,53391600.0,-1.0,11381
11381,1038,4,53391600.0,-1.0,11382
11382,256,1,53391600.0,-1.0,11383
11383,318,7,53391600.0,-1.0,11384
11384,18,455,53391600.0,-1.0,11385
11385,20,241,53391600.0,-1.0,11386
11386,529,1154,53391600.0,-1.0,11387
11387,2233,491,53391600.0,-1.0,11388
11388,1154,529,53391600.0,-1.0,11389
11389,71,2969,53391600.0,-1.0,11390
11390,1,20,53391600.0,-1.0,11391
11391,1769,3732,53391600.0,-1.0,11392
11392,90,41,53391600.0,-1.0,11393
11393,8,522,53391600.0,-1.0,11394
11394,455,18,53391600.0,-1.0,11395
11395,482,83,53391600.0,-1.0,11396
11396,1779,43,53391600.0,-1.0,11397
11397,83,482,53391600.0,-1.0,11398
11398,2,241,53391600.0,-1.0,11399
11399,633,410,53391600.0,-1.0,11400
11400,43,1779,53391600.0,-1.0,11401
11401,43,1162,53391600.0,-1.0,11402
11402,807,8,53478000.0,-1.0,11403
11403,24,443,53478000.0,-1.0,11404
11404,177,1162,53478000.0,-1.0,11405
11405,3767,694,53478000.0,-1.0,11406
11406,17,350,53478000.0,-1.0,11407
11407,412,166,53478000.0,-1.0,11408
11408,956,21,53478000.0,-1.0,11409
11409,489,20,53478000.0,-1.0,11410
11410,203,43,53478000.0,-1.0,11411
11411,350,177,53478000.0,-1.0,11412
11412,487,3691,53478000.0,-1.0,11413
11413,807,52,53478000.0,-1.0,11414
11414,43,203,53478000.0,-1.0,11415
11415,52,807,53478000.0,-1.0,11416
11416,487,43,53478000.0,-1.0,11417
11417,553,51,53478000.0,-1.0,11418
11418,1309,7,53478000.0,-1.0,11419
11419,51,553,53478000.0,-1.0,11420
11420,738,21,53478000.0,-1.0,11421
11421,7,1309,53478000.0,-1.0,11422
11422,37,41,53478000.0,-1.0,11423
11423,21,738,53478000.0,-1.0,11424
11424,1162,177,53478000.0,-1.0,11425
11425,618,723,53478000.0,-1.0,11426
11426,350,17,53478000.0,-1.0,11427
11427,106,29,53478000.0,-1.0,11428
11428,3691,487,53478000.0,-1.0,11429
11429,723,618,53478000.0,-1.0,11430
11430,7,356,53564400.0,-1.0,11431
11431,3767,63,53564400.0,-1.0,11432
11432,205,107,53564400.0,-1.0,11433
11433,107,205,53564400.0,-1.0,11434
11434,369,110,53564400.0,-1.0,11435
11435,97,807,53564400.0,-1.0,11436
11436,356,7,53564400.0,-1.0,11437
11437,166,205,53564400.0,-1.0,11438
11438,1298,21,53564400.0,-1.0,11439
11439,348,21,53564400.0,-1.0,11440
11440,961,51,53564400.0,-1.0,11441
11441,21,1298,53564400.0,-1.0,11442
11442,205,166,53564400.0,-1.0,11443
11443,43,190,53650800.0,-1.0,11444
11444,961,21,53650800.0,-1.0,11445
11445,18,1306,53650800.0,-1.0,11446
11446,1162,41,53650800.0,-1.0,11447
11447,22,135,53650800.0,-1.0,11448
11448,807,97,53650800.0,-1.0,11449
11449,1298,41,53650800.0,-1.0,11450
11450,122,196,53650800.0,-1.0,11451
11451,11,183,53650800.0,-1.0,11452
11452,90,506,53650800.0,-1.0,11453
11453,52,90,53650800.0,-1.0,11454
11454,51,135,53650800.0,-1.0,11455
11455,90,203,53650800.0,-1.0,11456
11456,20,90,53650800.0,-1.0,11457
11457,190,43,53650800.0,-1.0,11458
11458,21,961,53650800.0,-1.0,11459
11459,506,90,53650800.0,-1.0,11460
11460,78,75,53650800.0,-1.0,11461
11461,184,209,53650800.0,-1.0,11462
11462,203,90,53650800.0,-1.0,11463
11463,75,78,53650800.0,-1.0,11464
11464,90,52,53650800.0,-1.0,11465
11465,28,489,53650800.0,-1.0,11466
11466,78,42,53737200.0,-1.0,11467
11467,8,295,53737200.0,-1.0,11468
11468,593,3620,53737200.0,-1.0,11469
11469,593,3576,53737200.0,-1.0,11470
11470,1516,1779,53737200.0,-1.0,11471
11471,90,2,53737200.0,-1.0,11472
11472,1511,1038,53737200.0,-1.0,11473
11473,1779,1516,53737200.0,-1.0,11474
11474,295,8,53737200.0,-1.0,11475
11475,1162,8,53737200.0,-1.0,11476
11476,266,25,53737200.0,-1.0,11477
11477,25,266,53737200.0,-1.0,11478
11478,1038,1511,53737200.0,-1.0,11479
11479,7,1784,53737200.0,-1.0,11480
11480,20,3744,53737200.0,-1.0,11481
11481,593,258,53737200.0,-1.0,11482
11482,8,1033,53737200.0,-1.0,11483
11483,2,90,53737200.0,-1.0,11484
11484,3465,21,53737200.0,-1.0,11485
11485,43,743,53737200.0,-1.0,11486
11486,3744,961,53737200.0,-1.0,11487
11487,51,961,53737200.0,-1.0,11488
11488,42,78,53737200.0,-1.0,11489
11489,1033,8,53737200.0,-1.0,11490
11490,1784,7,53737200.0,-1.0,11491
11491,961,3744,53737200.0,-1.0,11492
11492,90,30,53737200.0,-1.0,11493
11493,587,43,53737200.0,-1.0,11494
11494,743,43,53737200.0,-1.0,11495
11495,22,487,53823600.0,-1.0,11496
11496,80,286,53823600.0,-1.0,11497
11497,17,639,53823600.0,-1.0,11498
11498,213,1327,53823600.0,-1.0,11499
11499,286,80,53823600.0,-1.0,11500
11500,190,80,53823600.0,-1.0,11501
11501,25,4,53823600.0,-1.0,11502
11502,4,25,53823600.0,-1.0,11503
11503,593,41,53823600.0,-1.0,11504
11504,265,25,53823600.0,-1.0,11505
11505,639,17,53823600.0,-1.0,11506
11506,55,80,53823600.0,-1.0,11507
11507,1,256,53823600.0,-1.0,11508
11508,487,22,53823600.0,-1.0,11509
11509,156,455,53823600.0,-1.0,11510
11510,209,184,53823600.0,-1.0,11511
11511,1762,188,53823600.0,-1.0,11512
11512,3767,21,53823600.0,-1.0,11513
11513,25,265,53823600.0,-1.0,11514
11514,33,30,53910000.0,-1.0,11515
11515,362,490,53910000.0,-1.0,11516
11516,1785,2,53910000.0,-1.0,11517
11517,306,2,53910000.0,-1.0,11518
11518,315,1298,53910000.0,-1.0,11519
11519,1298,315,53910000.0,-1.0,11520
11520,205,266,53910000.0,-1.0,11521
11521,266,205,53910000.0,-1.0,11522
11522,2,51,53910000.0,-1.0,11523
11523,8,33,53910000.0,-1.0,11524
11524,51,145,53910000.0,-1.0,11525
11525,490,362,53910000.0,-1.0,11526
11526,587,89,53910000.0,-1.0,11527
11527,1741,1786,53910000.0,-1.0,11528
11528,2,37,53910000.0,-1.0,11529
11529,150,265,53910000.0,-1.0,11530
11530,455,156,53910000.0,-1.0,11531
11531,33,8,53910000.0,-1.0,11532
11532,348,272,53910000.0,-1.0,11533
11533,37,2,53910000.0,-1.0,11534
